,title,x-tsne,y-tsne,bias,bias_bin,colors
2172,Antonia's Line (Antonia) (1995),0.6434731483459473,-4.083561420440674,0.10553867369890213,2,yellow
2173,"Night of the Hunter, The (1955)",9.861312866210938,16.41811180114746,0.041005201637744904,2,yellow
2174,Joe Versus the Volcano (1990),-1.9579111337661743,-13.803467750549316,-0.05857965722680092,1,green
2175,Funny Games (1997),15.454909324645996,8.016148567199707,0.23489391803741455,2,yellow
2176,"Big Short, The (2015)",7.524765968322754,13.061205863952637,0.2729127109050751,2,yellow
2177,Hot Tub Time Machine (2010),3.5458984375,-12.053314208984375,0.05799747258424759,2,yellow
2178,Take the Money and Run (1969),3.1809864044189453,15.552334785461426,0.230922669172287,2,yellow
2179,Walkabout (1971),9.778621673583984,16.350475311279297,0.1624109148979187,2,yellow
2180,Mother (1996),-2.211977481842041,-2.9017529487609863,0.13799244165420532,2,yellow
2181,"Borrowers, The (1997)",-8.155505180358887,-18.193584442138672,-0.16052207350730896,1,green
2182,Shattered Glass (2003),-8.146321296691895,5.439281940460205,0.16478866338729858,2,yellow
2183,Frost/Nixon (2008),-10.180224418640137,3.4893743991851807,0.16359178721904755,2,yellow
2184,Two if by Sea (1996),-0.20572052896022797,-14.166784286499023,-0.17122533917427063,1,green
2185,Little Buddha (1993),4.732358455657959,-14.065021514892578,-0.11711878329515457,1,green
2186,"King of Comedy, The (1983)",10.111288070678711,14.705463409423828,0.30208468437194824,2,yellow
2187,Fantastic Voyage (1966),-1.05559241771698,-0.6949482560157776,0.20960836112499237,2,yellow
2188,"Crossing Guard, The (1995)",13.13379192352295,-1.4790462255477905,-0.036614902317523956,1,green
2189,Elephant (2003),16.26883316040039,-6.862056732177734,0.05045701190829277,2,yellow
2190,Pieces of April (2003),8.144857406616211,11.308469772338867,0.03909432142972946,2,yellow
2191,Runaway Jury (2003),-1.0269209146499634,-11.736672401428223,0.09604563564062119,2,yellow
2192,Rabbit-Proof Fence (2002),3.6471335887908936,20.004133224487305,0.3463001847267151,3,red
2193,Fools Rush In (1997),17.986072540283203,1.5683621168136597,0.023848654702305794,2,yellow
2194,Frailty (2001),-2.0275816917419434,1.7047500610351562,-0.08138202130794525,1,green
2195,Inside Job (2010),-0.8383133411407471,-2.6427202224731445,0.12782466411590576,2,yellow
2196,"Endless Summer, The (1966)",8.293347358703613,14.410661697387695,0.15729445219039917,2,yellow
2197,Changing Lanes (2002),-4.619775772094727,-1.539351224899292,0.15697890520095825,2,yellow
2198,The Hobbit: The Battle of the Five Armies (2014),-5.4055495262146,-14.21419906616211,-0.019438201561570168,1,green
2199,"Edge, The (1997)",14.445663452148438,0.9681647419929504,0.07541853934526443,2,yellow
2200,Heartbreakers (2001),5.102774143218994,-14.306843757629395,-0.11921754479408264,1,green
2201,9 1/2 Weeks (Nine 1/2 Weeks) (1986),17.080347061157227,4.568829536437988,0.11004285514354706,2,yellow
2202,Unzipped (1995),11.008252143859863,-5.5715460777282715,0.08919712156057358,2,yellow
2203,"Stepford Wives, The (2004)",0.08546708524227142,-12.509071350097656,-0.2541388273239136,1,green
2204,Breathless (À bout de souffle) (1960),3.8714559078216553,5.112224578857422,0.2172681838274002,2,yellow
2205,Clash of the Titans (1981),-10.325887680053711,2.4549620151519775,0.22239243984222412,2,yellow
2206,Ted (2012),0.7840927243232727,2.7662546634674072,-0.07065990567207336,1,green
2207,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),-11.131022453308105,-15.644902229309082,-0.17340463399887085,1,green
2208,Manhunter (1986),17.231143951416016,6.688729763031006,0.126000314950943,2,yellow
2209,Touching the Void (2003),4.48622465133667,14.013470649719238,0.44621583819389343,3,red
2210,Mutiny on the Bounty (1935),1.7606306076049805,19.140188217163086,0.24920479953289032,2,yellow
2211,"NeverEnding Story III, The (1994)",5.864412784576416,-5.041542053222656,-0.08853887021541595,1,green
2212,Chronicle (2012),-14.000724792480469,-1.5682400465011597,0.06081978231668472,2,yellow
2213,Creature Comforts (1989),-1.350629448890686,15.739744186401367,0.23942172527313232,2,yellow
2214,Fanny and Alexander (Fanny och Alexander) (1982),11.330430030822754,16.007108688354492,0.313252329826355,3,red
2215,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",-9.497894287109375,-20.84676170349121,0.07094446569681168,2,yellow
2216,House of Sand and Fog (2003),8.35246467590332,-2.302615165710449,-0.015500945039093494,1,green
2217,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",8.379993438720703,7.456794738769531,0.3875804841518402,3,red
2218,That Darn Cat! (1965),1.0171102285385132,-7.171599388122559,0.07405539602041245,2,yellow
2219,Paycheck (2003),-6.430433750152588,-11.664484024047852,0.028224237263202667,2,yellow
2220,"Chronicles of Narnia: Prince Caspian, The (2008)",-4.943652629852295,-5.434764862060547,0.10919127613306046,2,yellow
2221,Pirate Radio (2009),-4.237844467163086,-1.3039008378982544,0.3112671673297882,3,red
2222,In the Loop (2009),15.0330171585083,7.643298149108887,0.29385679960250854,2,yellow
2223,Tales from the Hood (1995),5.648930549621582,-7.786668300628662,-0.19522686302661896,1,green
2224,Village of the Damned (1995),6.299746990203857,6.300934791564941,0.07451971620321274,2,yellow
2225,Kate & Leopold (2001),-17.034767150878906,-6.252006530761719,-0.03884953632950783,1,green
2226,Green Lantern (2011),-17.326431274414062,-8.939194679260254,-0.19348883628845215,1,green
2227,Orange County (2002),-1.4065440893173218,-7.044262886047363,-0.05898411199450493,1,green
2228,Dawn of the Dead (1978),7.672378063201904,1.8961601257324219,0.14110705256462097,2,yellow
2229,John Wick (2014),14.251301765441895,5.352499008178711,0.10478592664003372,2,yellow
2230,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",-6.105395317077637,-0.8554536700248718,0.25991928577423096,2,yellow
2231,Shadow of the Vampire (2000),-18.12818145751953,-3.603787422180176,-0.036970075219869614,1,green
2232,American Wedding (American Pie 3) (2003),17.031139373779297,5.79359769821167,0.05500560626387596,2,yellow
2233,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),11.367026329040527,-3.584644079208374,0.13919314742088318,2,yellow
2234,Mary and Max (2009),-11.494476318359375,1.4322820901870728,0.22328944504261017,2,yellow
2235,"Walk to Remember, A (2002)",-2.0750086307525635,-4.106701850891113,0.005556647200137377,1,green
2236,S.W.A.T. (2003),-2.934860944747925,-17.43192481994629,-0.12680575251579285,1,green
2237,"Quiet American, The (2002)",8.163853645324707,6.958676815032959,0.24699358642101288,2,yellow
2238,"Wings of the Dove, The (1997)",0.966650664806366,6.603099346160889,0.060676489025354385,2,yellow
2239,D2: The Mighty Ducks (1994),-11.596961975097656,-16.8983154296875,-0.13086852431297302,1,green
2240,Stalker (1979),10.28645133972168,9.016907691955566,0.16313442587852478,2,yellow
2241,Freeway (1996),9.648088455200195,7.940960884094238,0.07974862307310104,2,yellow
2242,Empire Records (1995),-8.814139366149902,2.5949912071228027,0.20685483515262604,2,yellow
2243,Tango & Cash (1989),-6.714867115020752,-15.925274848937988,-0.08089319616556168,1,green
2244,Dirty Pretty Things (2002),-17.12619972229004,6.698609352111816,0.13731779158115387,2,yellow
2245,Kelly's Heroes (1970),-5.9472856521606445,3.2080352306365967,0.08206687867641449,2,yellow
2246,Transcendence (2014),-17.645639419555664,-6.56287956237793,-0.277574747800827,1,green
2247,Beyond Rangoon (1995),-9.579094886779785,-3.2715091705322266,0.05185365676879883,2,yellow
2248,Analyze That (2002),1.7587153911590576,-12.449967384338379,-0.23275335133075714,1,green
2249,Air America (1990),10.597357749938965,-11.972752571105957,-0.05676344409584999,1,green
2250,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",3.7053496837615967,5.3324875831604,0.1731453388929367,2,yellow
2251,Crazy/Beautiful (2001),3.6852309703826904,-6.442767143249512,0.1298695057630539,2,yellow
2252,"Last Days of Disco, The (1998)",-14.487969398498535,-1.7958402633666992,0.035927459597587585,2,yellow
2253,Places in the Heart (1984),-6.466269493103027,15.200927734375,0.19348742067813873,2,yellow
2254,Flight (2012),12.192179679870605,13.114422798156738,0.11108451336622238,2,yellow
2255,Orlando (1992),-11.598139762878418,0.43008923530578613,0.03979020565748215,2,yellow
2256,Shampoo (1975),4.296668529510498,-3.115690231323242,-0.12307420372962952,1,green
2257,"Kentucky Fried Movie, The (1977)",8.66207218170166,-6.717704772949219,0.08796609938144684,2,yellow
2258,Breaker Morant (1980),-7.279891490936279,9.73515510559082,0.16975350677967072,2,yellow
2259,Hostage (2005),5.629933834075928,1.3417620658874512,0.09210760146379471,2,yellow
2260,"Lion in Winter, The (1968)",4.245402812957764,8.137979507446289,0.373848557472229,3,red
2261,"Taking of Pelham 1 2 3, The (2009)",-6.353431224822998,-7.422752857208252,-0.10431861132383347,1,green
2262,42 Up (1998),9.856821060180664,12.368250846862793,0.376262366771698,3,red
2263,"Science of Sleep, The (La science des rêves) (2006)",-19.080873489379883,1.2832239866256714,0.06403334438800812,2,yellow
2264,Friends with Benefits (2011),-0.7506400942802429,-10.091806411743164,0.049973927438259125,2,yellow
2265,Transformers: Dark of the Moon (2011),1.744019627571106,-21.551698684692383,-0.06559941917657852,1,green
2266,"Last Supper, The (1995)",-0.3273099660873413,-8.346920013427734,0.010062608867883682,2,yellow
2267,Horse Feathers (1932),6.2537455558776855,13.718531608581543,0.3227763772010803,3,red
2268,Total Recall (2012),0.9943298697471619,-18.022552490234375,-0.039388347417116165,1,green
2269,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",15.411731719970703,7.632169723510742,0.13361018896102905,2,yellow
2270,"Big One, The (1997)",10.441376686096191,7.9837727546691895,0.25309476256370544,2,yellow
2271,"Butcher Boy, The (1997)",-7.037328243255615,-17.8469181060791,0.11594735085964203,2,yellow
2272,Before Night Falls (2000),-0.7760024070739746,11.993627548217773,0.24182634055614471,2,yellow
2273,Mortal Kombat: Annihilation (1997),-4.807204246520996,-17.83891487121582,-0.21004343032836914,1,green
2274,In Time (2011),8.038805961608887,-8.416553497314453,-0.01839769072830677,1,green
2275,Anchorman 2: The Legend Continues (2013),-16.247295379638672,-4.726099014282227,-0.07382109761238098,1,green
2276,Eragon (2006),0.36493808031082153,-19.89824676513672,-0.2152228057384491,1,green
2277,High Plains Drifter (1973),2.296271800994873,8.669145584106445,0.047057345509529114,2,yellow
2278,Don't Tell Mom the Babysitter's Dead (1991),6.180831432342529,-2.7886710166931152,-0.2803432047367096,1,green
2279,Elmer Gantry (1960),-3.0401217937469482,6.390703201293945,0.21024931967258453,2,yellow
2280,Random Hearts (1999),2.472916841506958,-3.6965487003326416,-0.238091841340065,1,green
2281,Phantasm (1979),11.39942455291748,-1.1894153356552124,0.19998463988304138,2,yellow
2282,"Pagemaster, The (1994)",6.597052097320557,-14.85063362121582,0.022235341370105743,2,yellow
2283,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",-7.7346954345703125,1.3590061664581299,0.32205989956855774,3,red
2284,"Andromeda Strain, The (1971)",-18.33712387084961,-3.5264973640441895,0.12613481283187866,2,yellow
2285,Tommy (1975),-8.046321868896484,-1.7418004274368286,-0.08362892270088196,1,green
2286,I'm Gonna Git You Sucka (1988),16.649917602539062,4.8412885665893555,0.22451430559158325,2,yellow
2287,Eddie Murphy Raw (1987),6.424359321594238,4.745001316070557,0.14299312233924866,2,yellow
2288,"Ides of March, The (2011)",15.371158599853516,13.220306396484375,0.26292771100997925,2,yellow
2289,Burnt by the Sun (Utomlyonnye solntsem) (1994),-2.0478012561798096,8.920486450195312,0.17235121130943298,2,yellow
2290,Daybreakers (2010),-5.269254684448242,-11.8392972946167,0.08166871219873428,2,yellow
2291,Spanking the Monkey (1994),6.443262100219727,1.346662998199463,0.07378008961677551,2,yellow
2292,Down with Love (2003),18.678789138793945,11.742228507995605,0.03138701617717743,2,yellow
2293,Living Out Loud (1998),19.8144474029541,-7.4674391746521,0.19047389924526215,2,yellow
2294,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),9.235738754272461,-15.73327922821045,-0.23397450149059296,1,green
2295,"House of Yes, The (1997)",3.785914659500122,-13.538532257080078,-0.029789652675390244,1,green
2296,Home Alone 3 (1997),-9.924620628356934,-16.841835021972656,-0.15883314609527588,1,green
2297,Terminal Velocity (1994),-3.046619176864624,-12.74079418182373,-0.1906818002462387,1,green
2298,Transformers: The Movie (1986),-13.034700393676758,-11.983277320861816,0.009179862216114998,1,green
2299,Nine to Five (a.k.a. 9 to 5) (1980),-8.610560417175293,-2.013254404067993,-0.10641343891620636,1,green
2300,Little Children (2006),8.777056694030762,12.617727279663086,0.24368630349636078,2,yellow
2301,Hairspray (2007),0.46880030632019043,-1.7172414064407349,0.1271710842847824,2,yellow
2302,Yojimbo (1961),5.153177261352539,14.343452453613281,0.3016917407512665,2,yellow
2303,"Object of My Affection, The (1998)",6.472675800323486,1.529415249824524,0.13025441765785217,2,yellow
2304,This Is England (2006),7.60123872756958,10.532894134521484,0.294259637594223,2,yellow
2305,Romper Stomper (1992),9.109118461608887,4.06588077545166,-0.05138272047042847,1,green
2306,Final Destination 2 (2003),4.797515869140625,-14.48038101196289,-0.12908652424812317,1,green
2307,Suicide Kings (1997),0.12228601425886154,14.871620178222656,0.06707786023616791,2,yellow
2308,Mission: Impossible - Ghost Protocol (2011),-12.436062812805176,-4.726690769195557,0.23576422035694122,2,yellow
2309,"American Werewolf in Paris, An (1997)",-12.38979434967041,-17.109045028686523,-0.24995550513267517,1,green
2310,"Bank Dick, The (1940)",8.544715881347656,18.275297164916992,0.38600948452949524,3,red
2311,Tigerland (2000),-3.1047348976135254,3.9155194759368896,0.19430020451545715,2,yellow
2312,In Good Company (2004),-5.123790740966797,-2.5508651733398438,0.18813131749629974,2,yellow
2313,Judgment at Nuremberg (1961),9.082508087158203,12.002900123596191,0.4225252866744995,3,red
2314,Funny Farm (1988),8.656938552856445,-12.47512149810791,-0.006888955365866423,1,green
2315,Perfume: The Story of a Murderer (2006),4.732156276702881,-7.641505718231201,0.05095976963639259,2,yellow
2316,"Replacement Killers, The (1998)",-1.4632588624954224,-2.4613137245178223,-0.16231247782707214,1,green
2317,"Informant!, The (2009)",5.414064407348633,2.5729551315307617,0.01756303757429123,2,yellow
2318,Bubba Ho-tep (2002),0.6010417342185974,-6.3973259925842285,0.0635337382555008,2,yellow
2319,Love Affair (1994),-2.3386142253875732,-13.342077255249023,0.15121537446975708,2,yellow
2320,Cloudy with a Chance of Meatballs (2009),-12.224364280700684,-2.6596179008483887,0.2434472143650055,2,yellow
2321,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",13.17662525177002,13.492912292480469,0.17092067003250122,2,yellow
2322,Striking Distance (1993),-9.538394927978516,-20.037973403930664,-0.1844879686832428,1,green
2323,Paris Is Burning (1990),11.914234161376953,10.956476211547852,0.255483478307724,2,yellow
2324,Spotlight (2015),17.437814712524414,5.656409740447998,0.25176557898521423,2,yellow
2325,Crash (1996),13.983951568603516,-8.896018028259277,0.03614048287272453,2,yellow
2326,Tucker: The Man and His Dream (1988),-8.013359069824219,-1.5385230779647827,0.03826763853430748,2,yellow
2327,Open Your Eyes (Abre los ojos) (1997),14.089740753173828,6.542051315307617,0.21361097693443298,2,yellow
2328,Needful Things (1993),1.082457184791565,-12.52779769897461,0.03345158323645592,2,yellow
2329,Cujo (1983),13.518075942993164,-11.844585418701172,-0.05691152065992355,1,green
2330,Looking for Richard (1996),-9.57365608215332,-1.686824917793274,-0.02680438570678234,1,green
2331,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",-6.220763683319092,4.203370571136475,0.22926431894302368,2,yellow
2332,Senna (2010),0.13832007348537445,10.750470161437988,0.24277092516422272,2,yellow
2333,Zootopia (2016),-12.469136238098145,2.0864319801330566,0.2691323757171631,2,yellow
2334,"Postman Always Rings Twice, The (1981)",-3.443110942840576,-8.074591636657715,0.1315820813179016,2,yellow
2335,East is East (1999),-16.322185516357422,3.3046059608459473,0.08246678113937378,2,yellow
2336,Cookie's Fortune (1999),10.517762184143066,4.838616847991943,0.12574590742588043,2,yellow
2337,On the Town (1949),5.949707508087158,-2.345702886581421,0.2390134185552597,2,yellow
2338,Mrs. Parker and the Vicious Circle (1994),-4.112619876861572,-12.196868896484375,-0.05105911195278168,1,green
2339,Hard Target (1993),6.539002418518066,-10.840332984924316,-0.005101363640278578,1,green
2340,Jurassic World (2015),18.721221923828125,3.9105072021484375,0.27181321382522583,2,yellow
2341,Futurama: Bender's Big Score (2007),-13.141737937927246,0.5958709716796875,0.24065595865249634,2,yellow
2342,Friday the 13th Part 2 (1981),10.096789360046387,-13.581250190734863,-0.28881606459617615,0,blue
2343,Enter the Dragon (1973),2.032092332839966,11.57275390625,0.21557369828224182,2,yellow
2344,Mildred Pierce (1945),10.41614818572998,-2.5334417819976807,0.19227071106433868,2,yellow
2345,Flipper (1996),1.1660653352737427,11.71967601776123,-0.06821057200431824,1,green
2346,Louis C.K.: Shameless (2007),2.1006975173950195,8.293586730957031,0.29496076703071594,2,yellow
2347,"March of the Penguins (Marche de l'empereur, La) (2005)",-16.876516342163086,4.017404079437256,0.21379515528678894,2,yellow
2348,"Fabulous Baker Boys, The (1989)",9.389333724975586,13.499329566955566,0.28986674547195435,2,yellow
2349,Fierce Creatures (1997),-0.09196096658706665,-4.838656902313232,-0.180545836687088,1,green
2350,Dead Presidents (1995),2.1579627990722656,-5.591071605682373,-0.2083444446325302,1,green
2351,Let the Right One In (Låt den rätte komma in) (2008),11.867331504821777,17.07556915283203,0.33026745915412903,3,red
2352,Beverly Hills Ninja (1997),-10.620049476623535,-9.557110786437988,-0.10782141238451004,1,green
2353,American Sniper (2014),7.954434871673584,2.646730422973633,-0.05325855687260628,1,green
2354,Herbie Rides Again (1974),-0.9904537796974182,6.826699256896973,0.1574683040380478,2,yellow
2355,Night Shift (1982),7.659788608551025,-9.387276649475098,-0.010173315182328224,1,green
2356,Freaks (1932),8.399877548217773,3.7519004344940186,-0.020382635295391083,1,green
2357,Harry and the Hendersons (1987),-8.40947437286377,-15.011442184448242,-0.3798963129520416,0,blue
2358,16 Blocks (2006),-3.1585500240325928,-21.29897117614746,-0.03646321967244148,1,green
2359,"Trip to Bountiful, The (1985)",-0.6714966297149658,6.667305946350098,0.05022737756371498,2,yellow
2360,Cabin Boy (1994),0.14536647498607635,-13.323413848876953,-0.21560348570346832,1,green
2361,Airport 1975 (1974),8.876334190368652,-2.296333074569702,-0.15377776324748993,1,green
2362,Cat People (1982),-18.338218688964844,-12.957927703857422,-0.08746253699064255,1,green
2363,Return to Oz (1985),12.845733642578125,-1.7067030668258667,-0.03323397412896156,1,green
2364,Soul Man (1986),-9.247797012329102,-17.77996253967285,-0.26611486077308655,1,green
2365,Forbidden Planet (1956),10.820602416992188,2.025118350982666,0.140737846493721,2,yellow
2366,Fatal Instinct (1993),-3.161406993865967,-5.169996738433838,0.028622915968298912,2,yellow
2367,Eyes of Laura Mars (1978),5.759967803955078,-12.264193534851074,-0.15451890230178833,1,green
2368,Farewell My Concubine (Ba wang bie ji) (1993),10.147665977478027,8.844475746154785,0.21063967049121857,2,yellow
2369,Blink (1994),12.209444999694824,-4.067035675048828,0.0822766125202179,2,yellow
2370,"Blue Angel, The (Blaue Engel, Der) (1930)",4.919680595397949,3.7262439727783203,0.1487215906381607,2,yellow
2371,"Caine Mutiny, The (1954)",-0.8413281440734863,4.274134159088135,0.2691320478916168,2,yellow
2372,No Man's Land (2001),-7.001225471496582,20.262767791748047,0.15999560058116913,2,yellow
2373,I Shot Andy Warhol (1996),11.322251319885254,-3.4484145641326904,0.3163732886314392,3,red
2374,"Black Hole, The (1979)",4.365869045257568,-2.9397854804992676,0.10271914303302765,2,yellow
2375,Wing Commander (1999),-2.3712406158447266,-16.987693786621094,-0.16010062396526337,1,green
2376,Dracula (1931),8.555366516113281,14.512502670288086,0.2633324861526489,2,yellow
2377,Spanglish (2004),-6.289393424987793,-6.182163238525391,-0.18885354697704315,1,green
2378,"Dreamers, The (2003)",-20.35921859741211,6.720983982086182,0.3438653349876404,3,red
2379,"I Love You, Man (2009)",-19.823945999145508,-4.474728584289551,0.09503881633281708,2,yellow
2380,"War of the Roses, The (1989)",17.388952255249023,-11.545427322387695,0.12192142009735107,2,yellow
2381,Atonement (2007),11.513421058654785,13.45914363861084,0.2936559319496155,2,yellow
2382,Persona (1966),-19.86527442932129,5.939143657684326,0.09280382841825485,2,yellow
2383,My Dog Skip (1999),6.768766403198242,-3.6378912925720215,0.28466230630874634,2,yellow
2384,Attack of the Killer Tomatoes! (1978),6.7225751876831055,7.590376377105713,-0.017403338104486465,1,green
2385,Frenzy (1972),-11.458579063415527,3.0273845195770264,0.025034496560692787,2,yellow
2386,Fear (1996),-12.222789764404297,-15.369842529296875,0.0569864846765995,2,yellow
2387,Young Sherlock Holmes (1985),-12.546297073364258,-12.23859977722168,0.05016645789146423,2,yellow
2388,Plan 9 from Outer Space (1959),7.4004082679748535,10.66787338256836,0.08464817702770233,2,yellow
2389,"Expendables, The (2010)",-17.747846603393555,-6.090001583099365,-0.09724747389554977,1,green
2390,"NeverEnding Story II: The Next Chapter, The (1990)",-6.916744709014893,-18.41379737854004,-0.16301681101322174,1,green
2391,Persepolis (2007),-14.757264137268066,7.46977424621582,0.26901036500930786,2,yellow
2392,Bird on a Wire (1990),7.016262531280518,-13.943170547485352,-0.18004944920539856,1,green
2393,Kolya (Kolja) (1996),1.6854948997497559,5.992303371429443,0.20634695887565613,2,yellow
2394,You Can't Take It with You (1938),3.145057439804077,15.501702308654785,0.23424577713012695,2,yellow
2395,"Great Santini, The (1979)",0.17271117866039276,4.566180229187012,0.21793866157531738,2,yellow
2396,American Buffalo (1996),8.533178329467773,-12.8854341506958,-0.2976396679878235,0,blue
2397,"Man Who Knew Too Much, The (1956)",6.18310022354126,10.348026275634766,0.18630625307559967,2,yellow
2398,"King of Kong, The (2007)",14.971460342407227,7.552618980407715,0.30811041593551636,3,red
2399,Undercover Brother (2002),-8.285384178161621,1.6441513299942017,0.11119470745325089,2,yellow
2400,Seven Psychopaths (2012),-12.684488296508789,1.6765369176864624,0.193209707736969,2,yellow
2401,"Phantom of the Opera, The (2004)",-0.2384634017944336,-4.030551910400391,0.12030123919248581,2,yellow
2402,"Hate (Haine, La) (1995)",10.113655090332031,2.561542510986328,0.31020936369895935,3,red
2403,Tucker & Dale vs Evil (2010),0.6946549415588379,-6.016036510467529,0.1762034147977829,2,yellow
2404,Jade (1995),11.396023750305176,-11.412104606628418,-0.08995091170072556,1,green
2405,Dragon: The Bruce Lee Story (1993),-2.1275277137756348,-6.23435115814209,0.07921721041202545,2,yellow
2406,Bad Teacher (2011),-17.419269561767578,-5.601617336273193,-0.16698314249515533,1,green
2407,Saving Mr. Banks (2013),12.278531074523926,12.925260543823242,0.05835673585534096,2,yellow
2408,Moll Flanders (1996),5.001854419708252,-2.310551881790161,-0.09549453854560852,1,green
2409,Knight and Day (2010),1.1667814254760742,-20.28384017944336,-0.03867502883076668,1,green
2410,"Green Hornet, The (2011)",-17.615270614624023,-6.0194807052612305,-0.17755889892578125,1,green
2411,Beneath the Planet of the Apes (1970),11.438581466674805,-16.461605072021484,-0.11720039695501328,1,green
2412,Fever Pitch (2005),20.17987823486328,1.087092399597168,0.11431582272052765,2,yellow
2413,Cowboys & Aliens (2011),0.647845983505249,-19.380159378051758,-0.009619638323783875,1,green
2414,Cocoon: The Return (1988),4.992745876312256,-14.426105499267578,-0.13581494987010956,1,green
2415,"Animal, The (2001)",20.073413848876953,1.1482714414596558,-0.10162831842899323,1,green
2416,Holes (2003),-8.807251930236816,-9.645537376403809,-0.012051312252879143,1,green
2417,Lilies of the Field (1963),-2.856550455093384,7.683845520019531,0.20598502457141876,2,yellow
2418,Hostel (2005),3.138371706008911,-5.10698938369751,-0.03333192691206932,1,green
2419,No Strings Attached (2011),-4.126276969909668,-3.317000150680542,0.12580114603042603,2,yellow
2420,Always (1989),-3.6668026447296143,-6.3908305168151855,-0.11075329035520554,1,green
2421,Witness for the Prosecution (1957),8.422317504882812,9.08562183380127,0.1713847666978836,2,yellow
2422,Christine (1983),15.06170654296875,-9.905879020690918,0.08352074027061462,2,yellow
2423,In the Mood For Love (Fa yeung nin wa) (2000),14.554586410522461,9.808149337768555,0.20463313162326813,2,yellow
2424,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",9.808927536010742,13.267870903015137,0.17241032421588898,2,yellow
2425,"Tuxedo, The (2002)",-4.285004615783691,-16.031761169433594,-0.015076841227710247,1,green
2426,Balto (1995),13.759675979614258,-5.858177661895752,0.1962549090385437,2,yellow
2427,Lean on Me (1989),-11.694077491760254,10.1874418258667,0.17145182192325592,2,yellow
2428,Saving Silverman (Evil Woman) (2001),-18.027477264404297,-4.276368141174316,-0.08828555047512054,1,green
2429,Selena (1997),-5.176079273223877,-5.441914081573486,0.031210225075483322,2,yellow
2430,15 Minutes (2001),-17.762937545776367,-5.223227024078369,-0.15574318170547485,1,green
2431,"Corporation, The (2003)",15.496293067932129,9.88918399810791,0.43360522389411926,3,red
2432,Side Effects (2013),-18.233539581298828,4.165397644042969,0.02893245965242386,2,yellow
2433,Get Him to the Greek (2010),-1.7565562725067139,-6.364706993103027,0.20763739943504333,2,yellow
2434,Ulee's Gold (1997),3.3743910789489746,1.9843155145645142,0.17708392441272736,2,yellow
2435,Paul (2011),-1.0775508880615234,0.5106382369995117,0.08229120820760727,2,yellow
2436,Contagion (2011),6.482909679412842,13.470012664794922,0.2411961704492569,2,yellow
2437,True Crime (1999),-3.973527669906616,-6.655872344970703,0.11267398297786713,2,yellow
2438,"Deep End of the Ocean, The (1999)",-3.562592029571533,-0.21416501700878143,-0.16454292833805084,1,green
2439,Storytelling (2001),-20.223241806030273,3.598470687866211,0.17757372558116913,2,yellow
2440,Beerfest (2006),-7.68943977355957,-8.531820297241211,-0.05491327866911888,1,green
2441,Ghosts of Mississippi (1996),12.585493087768555,3.423302412033081,0.1305936872959137,2,yellow
2442,Just Like Heaven (2005),-3.4277737140655518,-10.24537181854248,-0.05698473006486893,1,green
2443,Slap Shot (1977),-0.36117789149284363,13.847589492797852,0.06930006295442581,2,yellow
2444,Tea with Mussolini (1999),10.46153450012207,4.752031326293945,0.05146404728293419,2,yellow
2445,Clockers (1995),0.7570202946662903,13.408613204956055,0.2589510679244995,2,yellow
2446,Basquiat (1996),2.9606611728668213,-0.9708043932914734,-0.10892687737941742,1,green
2447,Antwone Fisher (2002),-2.7008626461029053,-0.4562120735645294,0.18013259768486023,2,yellow
2448,"Sweetest Thing, The (2002)",-14.538797378540039,1.2321604490280151,-0.08822602033615112,1,green
2449,Narc (2002),4.121917247772217,-2.816002607345581,0.140812486410141,2,yellow
2450,Gung Ho (1986),4.664577960968018,-9.206947326660156,0.009709281846880913,1,green
2451,Bridesmaids (2011),16.95916175842285,5.0849480628967285,0.18445025384426117,2,yellow
2452,Three Men and a Little Lady (1990),6.291811943054199,-7.155586242675781,-0.15760594606399536,1,green
2453,Murder by Numbers (2002),0.3465142846107483,-4.27829122543335,0.0307888425886631,2,yellow
2454,Cat's Eye (1985),-4.112637996673584,-6.48079776763916,-0.025187192484736443,1,green
2455,Mighty Joe Young (1998),-1.5222913026809692,-4.934845924377441,0.15767033398151398,2,yellow
2456,Free Willy 2: The Adventure Home (1995),-6.374056339263916,-17.390033721923828,-0.2118779420852661,1,green
2457,Husbands and Wives (1992),15.74890422821045,12.9373779296875,0.016009433194994926,2,yellow
2458,French Twist (Gazon maudit) (1995),0.7172136306762695,7.983814239501953,0.07538110762834549,2,yellow
2459,Canadian Bacon (1995),-0.29380545020103455,-11.718262672424316,-0.100513756275177,1,green
